10/14/2020	12:22:52	4141.5000	
10/14/2020	12:23:52	4141.1001	
10/14/2020	12:24:52	4141.5000	
10/14/2020	12:25:52	4141.1001	
10/14/2020	12:26:52	4142.7002	
10/14/2020	12:27:52	4142.7002	
10/14/2020	12:28:52	4141.8999	
10/14/2020	12:29:52	4139.8999	
10/14/2020	12:30:52	4141.1001	
10/14/2020	12:31:52	4141.5000	
10/14/2020	12:32:52	4141.1001	
10/14/2020	12:33:52	4142.2998	
10/14/2020	12:34:52	4142.2998	
10/14/2020	12:35:52	4142.2998	
10/14/2020	12:36:52	4143.1001	
10/14/2020	12:37:52	4140.7002	
10/14/2020	12:38:52	4140.7002	
10/14/2020	12:39:52	4141.8999	
10/14/2020	12:40:52	4141.5000	
10/14/2020	12:41:52	4139.8999	
10/14/2020	12:42:52	4140.7002	
10/14/2020	12:43:52	4139.8999	
10/14/2020	12:44:52	4140.7002	
10/14/2020	12:45:52	4142.2998	
10/14/2020	12:46:52	4139.8999	
10/14/2020	12:47:52	4140.2998	
10/14/2020	12:48:52	4139.5000	
10/14/2020	12:49:52	4140.2998	
10/14/2020	12:50:52	4140.2998	
10/14/2020	12:51:52	4139.8999	
10/14/2020	12:52:52	4140.2998	
10/14/2020	12:53:52	4139.5000	
10/14/2020	12:54:52	4139.1001	
10/14/2020	12:55:52	4139.5000	
10/14/2020	12:56:52	4141.1001	
10/14/2020	12:57:52	4140.2998	
10/14/2020	12:58:52	4140.2998	
10/14/2020	12:59:52	4139.8999	
10/14/2020	13:00:52	4140.7002	
10/14/2020	13:01:52	4140.2998	
10/14/2020	13:02:52	4138.7002	
10/14/2020	13:03:52	4138.7002	
10/14/2020	13:04:52	4139.8999	
10/14/2020	13:05:52	4139.5000	
10/14/2020	13:06:52	4138.7002	
10/14/2020	13:07:52	4139.8999	
10/14/2020	13:08:52	4140.7002	
10/14/2020	13:09:52	4138.7002	
10/14/2020	13:10:52	4141.1001	
10/14/2020	13:11:52	4139.5000	
10/14/2020	13:12:52	4140.7002	
10/14/2020	13:13:52	4139.8999	
10/14/2020	13:14:52	4139.5000	
10/14/2020	13:15:52	4139.5000	
10/14/2020	13:16:52	4138.7002	
10/14/2020	13:17:52	4138.2998	
10/14/2020	13:18:52	4139.1001	
10/14/2020	13:19:52	4137.8999	
10/14/2020	13:20:52	4137.8999	
10/14/2020	13:21:52	4138.7002	
10/14/2020	13:22:52	4139.5000	
10/14/2020	13:23:52	4139.1001	
10/14/2020	13:24:52	4140.2998	
10/14/2020	13:25:52	4139.8999	
10/14/2020	13:26:52	4138.2998	
10/14/2020	13:27:52	4139.5000	
10/14/2020	13:28:52	4138.7002	
10/14/2020	13:29:52	4139.8999	
10/14/2020	13:30:52	4139.5000	
10/14/2020	13:31:52	4139.5000	
10/14/2020	13:32:52	4139.1001	
10/14/2020	13:33:52	4138.2998	
10/14/2020	13:34:52	4139.8999	
10/14/2020	13:35:52	4138.2998	
10/14/2020	13:36:52	4138.7002	
10/14/2020	13:37:52	4138.2998	
10/14/2020	13:38:52	4138.2998	
10/14/2020	13:39:52	4138.2998	
10/14/2020	13:40:52	4138.2998	
10/14/2020	13:41:52	4139.5000	
10/14/2020	13:42:52	4138.7002	
10/14/2020	13:43:52	4138.7002	
10/14/2020	13:44:52	4137.1001	
10/14/2020	13:45:52	4138.2998	
10/14/2020	13:46:52	4139.1001	
10/14/2020	13:47:52	4137.8999	
10/14/2020	13:48:52	4138.2998	
10/14/2020	13:49:52	4138.7002	
10/14/2020	13:50:52	4139.5000	
10/14/2020	13:51:52	4139.1001	
10/14/2020	13:52:52	4138.7002	
10/14/2020	13:53:52	4137.8999	
10/14/2020	13:54:52	4137.5000	
10/14/2020	13:55:52	4137.5000	
10/14/2020	13:56:52	4139.1001	
10/14/2020	13:57:52	4138.2998	
10/14/2020	13:58:52	4137.8999	
10/14/2020	13:59:52	4137.5000	
10/14/2020	14:00:52	4136.2998	
10/14/2020	14:01:52	4138.2998	
10/14/2020	14:02:52	4137.5000	
10/14/2020	14:03:52	4137.8999	
10/14/2020	14:04:52	4137.5000	
10/14/2020	14:05:52	4137.5000	
10/14/2020	14:06:52	4138.2998	
10/14/2020	14:07:52	4138.2998	
10/14/2020	14:08:52	4137.8999	
10/14/2020	14:09:52	4137.5000	
10/14/2020	14:10:52	4137.8999	
10/14/2020	14:11:52	4137.8999	
10/14/2020	14:12:52	4137.1001	
10/14/2020	14:13:52	4138.2998	
10/14/2020	14:14:52	4137.1001	
10/14/2020	14:15:52	4137.8999	
10/14/2020	14:16:52	4137.5000	
10/14/2020	14:17:52	4136.7002	
10/14/2020	14:18:52	4138.2998	
10/14/2020	14:19:52	4137.1001	
10/14/2020	14:20:52	4137.5000	
10/14/2020	14:21:52	4138.2998	
10/14/2020	14:22:52	4136.7002	
10/14/2020	14:23:52	4136.2998	
10/14/2020	14:24:52	4137.1001	
10/14/2020	14:25:52	4137.8999	
10/14/2020	14:26:52	4135.5000	
10/14/2020	14:27:52	4137.5000	
10/14/2020	14:28:52	4136.7002	
10/14/2020	14:29:52	4136.7002	
10/14/2020	14:30:52	4135.8999	
10/14/2020	14:31:52	4136.7002	
10/14/2020	14:32:52	4137.1001	
10/14/2020	14:33:52	4137.5000	
10/14/2020	14:34:52	4136.2998	
10/14/2020	14:35:52	4135.5000	
10/14/2020	14:36:52	4135.8999	
10/14/2020	14:37:52	4135.8999	
10/14/2020	14:38:52	4136.2998	
10/14/2020	14:39:52	4137.1001	
10/14/2020	14:40:52	4136.7002	
10/14/2020	14:41:52	4136.7002	
10/14/2020	14:42:52	4135.8999	
10/14/2020	14:43:52	4136.7002	
10/14/2020	14:44:52	4136.7002	
10/14/2020	14:45:52	4136.7002	
10/14/2020	14:46:52	4135.1001	
10/14/2020	14:47:52	4136.2998	
10/14/2020	14:48:52	4135.8999	
10/14/2020	14:49:52	4135.5000	
10/14/2020	14:50:52	4136.2998	
10/14/2020	14:51:52	4137.1001	
10/14/2020	14:52:52	4135.5000	
10/14/2020	14:53:52	4135.8999	
10/14/2020	14:54:52	4135.5000	
10/14/2020	14:55:52	4135.1001	
10/14/2020	14:56:52	4134.7002	
10/14/2020	14:57:52	4136.7002	
10/14/2020	14:58:52	4135.5000	
10/14/2020	14:59:52	4134.7002	
10/14/2020	15:00:52	4135.8999	
10/14/2020	15:01:52	4137.1001	
10/14/2020	15:02:52	4135.8999	
10/14/2020	15:03:52	4135.8999	
10/14/2020	15:04:52	4136.2998	
10/14/2020	15:05:52	4135.8999	
10/14/2020	15:06:52	4127.8999	
10/14/2020	15:07:52	4134.7002	
10/14/2020	15:08:52	4135.1001	
10/14/2020	15:09:52	4134.7002	
10/14/2020	15:10:52	4135.1001	
10/14/2020	15:11:52	4135.1001	
10/14/2020	15:12:52	4134.7002	
10/14/2020	15:13:52	4135.1001	
10/14/2020	15:14:52	4135.5000	
10/14/2020	15:15:52	4136.2998	
10/14/2020	15:16:52	4135.8999	
10/14/2020	15:17:52	4136.2998	
10/14/2020	15:18:52	4135.5000	
10/14/2020	15:19:52	4134.7002	
10/14/2020	15:20:52	4135.1001	
10/14/2020	15:21:52	4135.1001	
10/14/2020	15:22:52	4134.7002	
10/14/2020	15:23:52	4134.2998	
10/14/2020	15:24:52	4135.8999	
10/14/2020	15:25:52	4134.2998	
10/14/2020	15:26:52	4134.7002	
10/14/2020	15:27:52	4133.8999	
10/14/2020	15:28:52	4134.7002	
10/14/2020	15:29:52	4135.1001	
10/14/2020	15:30:52	4133.8999	
10/14/2020	15:31:52	4135.5000	
10/14/2020	15:32:52	4134.2998	
10/14/2020	15:33:52	4134.7002	
10/14/2020	15:34:52	4134.2998	
10/14/2020	15:35:52	4133.5000	
10/14/2020	15:36:52	4133.5000	
10/14/2020	15:37:52	4135.1001	
10/14/2020	15:38:52	4133.5000	
10/14/2020	15:39:52	4133.5000	
10/14/2020	15:40:52	4134.2998	
10/14/2020	15:41:52	4134.2998	
10/14/2020	15:42:52	4135.1001	
10/14/2020	15:43:52	4133.5000	
